Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
通行證,不錯,1,'通行證' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
量,過,1,'量' is a noun entity and '過' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
錯誤,錯誤,1,'錯誤' is a noun entity and '錯誤' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿皮亞諾,忠實,1,'阿皮亞諾' is a noun entity and '忠實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雞皮疙瘩,自豪,1,'雞皮疙瘩' is a noun entity and '自豪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電腦,喜歡,1,'電腦' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電話,緊急,1,'電話' is a noun entity and '緊急' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,久,1,'音樂' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,了解,1,'音樂' is a noun entity and '了解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,了解到,1,'音樂' is a noun entity and '了解到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,合作,1,'音樂' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,同樣,1,'音樂' is a noun entity and '同樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,多,1,'音樂' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,平靜,1,'音樂' is a noun entity and '平靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,心碎,1,'音樂' is a noun entity and '心碎' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,悲傷,1,'音樂' is a noun entity and '悲傷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,棒,1,'音樂' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,深刻,1,'音樂' is a noun entity and '深刻' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,等待,1,'音樂' is a noun entity and '等待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,精彩,1,'音樂' is a noun entity and '精彩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,老,1,'音樂' is a noun entity and '老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,迷人,1,'音樂' is a noun entity and '迷人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,需要,1,'音樂' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,震驚,1,'音樂' is a noun entity and '震驚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
領域,惡毒,1,'領域' is a noun entity and '惡毒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏浩鴻,特別,1,'顏浩鴻' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風景,感到,1,'風景' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風景,驚訝,1,'風景' is a noun entity and '驚訝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,獨特,1,'風格' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
魅力,這樣,1,'魅力' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
點擊,過,1,'點擊' is a noun entity and '過' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
