Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
神佛,感覺,1,'神佛' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神話,黑悟空,1,'神話' is a noun entity and '黑悟空' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
笛子,小,1,'笛子' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
笛子,知道,1,'笛子' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
笛子,覺得,1,'笛子' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節奏,好,1,'節奏' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節目,好看,1,'節目' is a noun entity and '好看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節目,感謝,1,'節目' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
精神,完身,1,'精神' is a noun entity and '完身' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
結尾,直接,1,'結尾' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
經典,好,1,'經典' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
經典,現代,1,'經典' is a noun entity and '現代' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
經文,理解,1,'經文' is a noun entity and '理解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
維度,感知到,1,'維度' is a noun entity and '感知到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
練習,努力,1,'練習' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
練習,長,1,'練習' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
繁花,盛開,1,'繁花' is a noun entity and '盛開' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,安穩,1,'者' is a noun entity and '安穩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,感到,1,'者' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,感受到,1,'者' is a noun entity and '感受到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
者,清明,1,'者' is a noun entity and '清明' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,好聽,1,'聲音' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,渾厚,1,'聲音' is a noun entity and '渾厚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,順暢,1,'聲音' is a noun entity and '順暢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聽,奇怪,1,'聽' is a noun entity and '奇怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聽,覺得,1,'聽' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,好,1,'能量' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,好強,1,'能量' is a noun entity and '好強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,強,1,'能量' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,感動,1,'能量' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,滿滿,1,'能量' is a noun entity and '滿滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,超愛,1,'能量' is a noun entity and '超愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能量,重要,1,'能量' is a noun entity and '重要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
腦,莫名,1,'腦' is a noun entity and '莫名' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
腳,狹窄,1,'腳' is a noun entity and '狹窄' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
自在,需要,1,'自在' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
舞者,感覺,1,'舞者' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
花,盛開,1,'花' is a noun entity and '盛開' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
苦厄,斷,1,'苦厄' is a noun entity and '斷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
苦厄,清淨,1,'苦厄' is a noun entity and '清淨' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
苦海,希望,1,'苦海' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
苦難,理解,1,'苦難' is a noun entity and '理解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
苦難,高,1,'苦難' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩提,盛開,1,'菩提' is a noun entity and '盛開' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩提 ,覺悟,1,'菩提 ' is a noun entity and '覺悟' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩薩,在世,1,'菩薩' is a noun entity and '在世' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩薩,多,1,'菩薩' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩薩,好,1,'菩薩' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩薩,活該,1,'菩薩' is a noun entity and '活該' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩薩,自在,1,'菩薩' is a noun entity and '自在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
菩薩,覺得,1,'菩薩' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
華人,自在,1,'華人' is a noun entity and '自在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
蓮花,直接,1,'蓮花' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
蕭,順暢,1,'蕭' is a noun entity and '順暢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝術,代表,1,'藝術' is a noun entity and '代表' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝術,內化,1,'藝術' is a noun entity and '內化' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藝術,覺得,1,'藝術' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
街舞,帥,1,'街舞' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
見解,感悟,1,'見解' is a noun entity and '感悟' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
見解,自在,1,'見解' is a noun entity and '自在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視覺,棒,1,'視覺' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視角,大,1,'視角' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視角,延伸,1,'視角' is a noun entity and '延伸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
視野,狹窄,1,'視野' is a noun entity and '狹窄' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
詞曲,厲害,1,'詞曲' is a noun entity and '厲害' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
語意,完美,1,'語意' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
語意,自在,1,'語意' is a noun entity and '自在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
負面,產生,1,'負面' is a noun entity and '產生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超屌,真心,1,'超屌' is a noun entity and '真心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超屌,覺得,1,'超屌' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超屌,超順,1,'超屌' is a noun entity and '超順' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超細節,棒,1,'超細節' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
身,感受,1,'身' is a noun entity and '感受' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
身,輕快,1,'身' is a noun entity and '輕快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
造型,喜歡,1,'造型' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
過客,輪迴,1,'過客' is a noun entity and '輪迴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
過程,感受到,1,'過程' is a noun entity and '感受到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
道袍,帥,1,'道袍' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
道路,不同,1,'道路' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
邪氣,不解,1,'邪氣' is a noun entity and '不解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
酒駕,這麼多,1,'酒駕' is a noun entity and '這麼多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
錢,重要,1,'錢' is a noun entity and '重要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿夜,喜歡,1,'阿夜' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿夜,好,1,'阿夜' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿夜,帥ai,1,'阿夜' is a noun entity and '帥ai' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿夜,流行,1,'阿夜' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿姨,一樣,1,'阿姨' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿密陀佛姐,感動,1,'阿密陀佛姐' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿密陀佛姐,新,1,'阿密陀佛姐' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿彌阿彌,淨化,1,'阿彌阿彌' is a noun entity and '淨化' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿彌陀佛,一樣,1,'阿彌陀佛' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿彌陀佛,死,1,'阿彌陀佛' is a noun entity and '死' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿彌陀佛,自在,1,'阿彌陀佛' is a noun entity and '自在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿彌陀佛,酷,1,'阿彌陀佛' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿彌陀佛姐,新,1,'阿彌陀佛姐' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雞皮疙瘩,好強,1,'雞皮疙瘩' is a noun entity and '好強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雞皮疙瘩,強,1,'雞皮疙瘩' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雞皮疙瘩,直接,1,'雞皮疙瘩' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電視劇,好聽,1,'電視劇' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電視劇,感覺,1,'電視劇' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電視劇,適合,1,'電視劇' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電車,喜歡,1,'電車' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電音,現代,1,'電音' is a noun entity and '現代' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電音,超順,1,'電音' is a noun entity and '超順' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電音版,知道,1,'電音版' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電音版,變,1,'電音版' is a noun entity and '變' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
靈感,好聽,1,'靈感' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
靈感,渾厚,1,'靈感' is a noun entity and '渾厚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
靈感,自在,1,'靈感' is a noun entity and '自在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
靈魂,死,1,'靈魂' is a noun entity and '死' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,好,1,'音樂' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,感謝,1,'音樂' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂力,流行,1,'音樂力' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,現代,1,'風格' is a noun entity and '現代' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高潮,帥,1,'高潮' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
黑暗,痛苦,1,'黑暗' is a noun entity and '痛苦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
黑暗,覺悟,1,'黑暗' is a noun entity and '覺悟' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
