Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
超人,單純,1,'超人' is a noun entity and '單純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,大帥哥,1,'超人' is a noun entity and '大帥哥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,好,1,'超人' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,實際,1,'超人' is a noun entity and '實際' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,年輕,1,'超人' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,怎麼樣,1,'超人' is a noun entity and '怎麼樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,性感,1,'超人' is a noun entity and '性感' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,懂,1,'超人' is a noun entity and '懂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,新,1,'超人' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,早,1,'超人' is a noun entity and '早' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,爛掉,1,'超人' is a noun entity and '爛掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,瘋狂,1,'超人' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,膩,1,'超人' is a noun entity and '膩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,討喜,1,'超人' is a noun entity and '討喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超人,難看,1,'超人' is a noun entity and '難看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超女,轉生,1,'超女' is a noun entity and '轉生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,出現,1,'超少女' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,單純,1,'超少女' is a noun entity and '單純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,大,1,'超少女' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,好,1,'超少女' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,感動,1,'超少女' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,直接,1,'超少女' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,神秘,1,'超少女' is a noun entity and '神秘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,覺得,1,'超少女' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,覺醒,1,'超少女' is a noun entity and '覺醒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超少女,長大,1,'超少女' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
超能力,年輕,1,'超能力' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
趨勢,多,1,'趨勢' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
身材,完美,1,'身材' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
身體,方便,1,'身體' is a noun entity and '方便' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
造型,省,1,'造型' is a noun entity and '省' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
銀河,滿滿,1,'銀河' is a noun entity and '滿滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
鋼筆,出現,1,'鋼筆' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿薛,期待,1,'阿薛' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
阿薛,需要,1,'阿薛' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
隊長,驚奇,1,'隊長' is a noun entity and '驚奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雜,需要,1,'雜' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
雜魚,強,1,'雜魚' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,一樣,1,'電影' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,出現,1,'電影' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,吸引人,1,'電影' is a noun entity and '吸引人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,大帥哥,1,'電影' is a noun entity and '大帥哥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,幼稚,1,'電影' is a noun entity and '幼稚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,懂,1,'電影' is a noun entity and '懂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,新,1,'電影' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,爛掉,1,'電影' is a noun entity and '爛掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,覺得,1,'電影' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,討厭,1,'電影' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,超人,1,'電影' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,這樣,1,'電影' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,適合,1,'電影' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,錯,1,'電影' is a noun entity and '錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電影,麻木,1,'電影' is a noun entity and '麻木' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
電視版,可惜,1,'電視版' is a noun entity and '可惜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預告,好,1,'預告' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預告,怕,1,'預告' is a noun entity and '怕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預告,神秘,1,'預告' is a noun entity and '神秘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
預告片,神秘,1,'預告片' is a noun entity and '神秘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏值,太多,1,'顏值' is a noun entity and '太多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏值,差,1,'顏值' is a noun entity and '差' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏質,如何,1,'顏質' is a noun entity and '如何' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
顏質,明顯,1,'顏質' is a noun entity and '明顯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
類型,適合,1,'類型' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,暴狼,1,'風格' is a noun entity and '暴狼' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,滿滿,1,'風格' is a noun entity and '滿滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,討喜,1,'風格' is a noun entity and '討喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,適合,1,'風格' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,重,1,'風格' is a noun entity and '重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
體感,行,1,'體感' is a noun entity and '行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
高層,超人,1,'高層' is a noun entity and '超人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
魔王,大,1,'魔王' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
魔王,弱,1,'魔王' is a noun entity and '弱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
魚肉,需要,1,'魚肉' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
黑人,變,1,'黑人' is a noun entity and '變' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
龍,需要,1,'龍' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
